age,income,credit_amount,duration,debt_to_income_ratio,credit_history_length,purpose,employment_status,housing,savings_account,checking_account,credit_risk,credit_to_income_ratio,monthly_payment,age_group,income_group
47,26894.0083,4493.103053,60,0.184123668,0.222207264,education,unemployed,free,moderate,moderate,1,0.167067066,74.88505088,Middle,Low
36,26375.65481,1063.507548,38,0.176351059,2.801209186,car,self-employed,rent,rich,little,0,0.04032156,27.98704074,Middle,Low
49,28343.24266,2270.972733,22,-0.008473052,7.181642725,business,employed,rent,rich,little,0,0.080123956,103.2260333,Middle,Below_Avg
30,25475.7517,10068.82944,6,0.445617881,15.30750142,business,employed,own,moderate,little,0,0.395231888,1678.138239,Adult,Low
37,17094.21994,548.7587241,6,0.040621597,21.15955723,car,employed,rent,moderate,little,0,0.032102004,91.45978735,Middle,Low
34,17035.41492,12707.42467,6,0.827710232,2.740642185,vacation,employed,own,little,rich,1,0.745941601,2117.904112,Adult,Low
40,12094.72034,7457.563211,17,0.593217444,15.01723925,vacation,self-employed,free,rich,moderate,0,0.616596581,438.6801889,Middle,Low
67,53765.51307,14086.05902,9,0.309312121,0.180307206,furniture,employed,free,little,rich,0,0.2619906,1565.117669,Senior,Average
18,22175.09702,4192.886385,6,0.299300391,6.850470248,education,unemployed,rent,rich,little,0,0.189080859,698.8143975,Young,Low
48,19684.23759,944.7077881,6,-0.017124519,5.146541813,business,employed,own,moderate,moderate,0,0.04799311,157.451298,Middle,Low
20,13843.95507,6934.679475,35,0.525141931,1.435223762,business,employed,own,little,little,1,0.500917508,198.1336993,Young,Low
34,95590.52193,13625.82951,28,-0.046242494,3.539461799,car,retired,rent,moderate,little,0,0.14254373,486.6367683,Adult,Above_Avg
53,12878.77626,10298.74626,18,0.86991838,0.693746269,car,employed,own,rich,rich,1,0.799668078,572.15257,Senior,Low
40,17775.49384,2892.414251,6,0.358185461,10.2629135,car,unemployed,own,quite_rich,little,0,0.162719206,482.0690418,Middle,Low
27,27117.06241,5268.014737,38,0.069825769,3.580633891,business,self-employed,rent,little,little,1,0.194269374,138.6319668,Adult,Low
31,29735.78504,3209.052448,13,0.098780748,3.580633891,furniture,employed,own,quite_rich,little,0,0.107918874,246.8501883,Adult,Below_Avg
48,35559.62086,2551.883081,12,0.159811637,0.864488226,education,employed,own,quite_rich,moderate,0,0.071763506,212.6569234,Middle,Below_Avg
31,54382.85697,10554.5345,48,0.197220085,1.154397261,business,employed,rent,rich,little,1,0.194078338,219.8861354,Adult,Average
42,28369.75318,1885.548711,6,0.082973301,24.11437452,furniture,unemployed,free,rich,little,1,0.066463346,314.2581185,Middle,Below_Avg
40,12990.6429,2404.138378,14,0.145966984,6.993583893,business,employed,rent,moderate,little,0,0.185066928,171.7241699,Middle,Low
32,19370.90423,2032.007487,28,0.062084756,16.34714562,furniture,employed,free,little,little,0,0.104899981,72.57169596,Adult,Low
65,25691.51823,1491.894371,6,0.049400114,1.753827661,furniture,employed,rent,moderate,little,0,0.058069529,248.6490618,Senior,Low
47,61951.86681,5525.513336,7,0.093357567,0.89900095,furniture,self-employed,own,rich,rich,0,0.089190425,789.3590479,Middle,Average
18,10950.02765,12446.59585,60,1.018528423,3.496515079,medical,employed,free,quite_rich,rich,0,1.136672549,207.4432642,Young,Low
42,40186.57456,4239.067501,6,0.09888247,3.412700992,business,employed,own,moderate,rich,0,0.105484669,706.5112501,Middle,Below_Avg
32,24099.76057,1473.508778,13,0.217995444,0.961535315,car,retired,own,rich,rich,0,0.061142051,113.3468291,Adult,Low
50,33487.08991,9623.426178,24,0.245463822,6.606646584,medical,employed,own,rich,rich,0,0.287377201,400.9760907,Middle,Below_Avg
30,20931.33593,18931.10098,8,0.780712759,2.245341822,business,employed,rent,little,rich,1,0.904438257,2366.387623,Adult,Low
38,14454.82698,2930.728016,9,0.187609213,1.031218502,car,self-employed,free,little,rich,0,0.202750819,325.6364462,Middle,Low
46,32062.30723,3351.477548,6,0.033068861,2.017211236,car,self-employed,own,rich,rich,0,0.104530143,558.5795913,Middle,Below_Avg
50,30552.91916,7424.410036,6,0.109167476,4.146652714,furniture,employed,own,little,little,0,0.243001659,1237.401673,Middle,Below_Avg
25,35811.64801,17988.69885,38,0.516231033,6.481736909,education,employed,rent,little,little,1,0.502314187,473.3868119,Young,Below_Avg
35,21880.42504,3242.606249,30,0.077168472,3.287847071,education,employed,own,moderate,moderate,0,0.148196676,108.086875,Adult,Low
34,16319.05934,1692.632309,6,0.041249777,3.728469351,car,employed,rent,rich,moderate,0,0.103721193,282.1053848,Adult,Low
32,10103.19008,8144.799342,8,0.821503889,0.747989922,furniture,self-employed,own,moderate,moderate,0,0.806161151,1018.099918,Adult,Low
61,33179.47146,9313.818704,10,0.12739282,12.30737219,car,employed,own,little,moderate,0,0.280710279,931.3818704,Senior,Below_Avg
44,27226.46457,4938.935792,7,0.007245059,13.20599196,car,self-employed,own,little,moderate,0,0.181402025,705.5622561,Middle,Low
24,13590.26061,3144.761691,19,0.298485408,5.751000612,education,employed,own,little,little,0,0.231398189,165.5137732,Young,Low
51,16826.54812,10888.9412,6,0.45404528,0.088943469,furniture,self-employed,rent,moderate,little,0,0.64712864,1814.823534,Senior,Low
65,17441.72484,7498.278978,38,0.332236901,3.850942656,education,employed,free,rich,rich,0,0.429904671,197.323131,Senior,Low
52,10493.46314,2657.793607,6,0.073296929,4.960718059,medical,unemployed,own,moderate,moderate,0,0.253280883,442.9656011,Senior,Low
21,14634.81856,5111.641094,37,0.300665784,26.15724184,car,employed,rent,little,little,1,0.349279431,138.152462,Young,Low
34,12495.01222,1666.755122,10,0.176199512,27.69170697,car,self-employed,rent,moderate,rich,0,0.133393637,166.6755122,Adult,Low
55,17921.57358,8507.576217,26,0.485945247,9.745970914,car,employed,own,rich,little,1,0.474711452,327.2144699,Senior,Low
31,15224.34775,3984.683417,31,0.500918316,0.329796274,furniture,employed,rent,little,little,1,0.261730977,128.5381748,Adult,Low
45,9764.391623,3468.339867,6,0.463894426,15.31752846,business,self-employed,rent,little,little,0,0.355202864,578.0566446,Middle,Low
49,60554.26083,4787.197336,18,-0.01405946,4.742278192,education,employed,own,moderate,rich,1,0.079056325,265.9554076,Middle,Average
28,41203.16552,5075.834173,16,0.003484893,8.069408118,furniture,employed,own,little,moderate,0,0.123190393,317.2396358,Adult,Below_Avg
39,14920.48365,10056.19407,11,0.944654592,2.614430716,furniture,self-employed,free,moderate,little,1,0.673985798,914.1994611,Middle,Low
18,25240.64064,7886.221683,11,0.418698624,1.925882636,furniture,self-employed,rent,little,rich,0,0.312441423,716.929244,Young,Low
27,27139.14813,4336.715646,6,0.218732531,3.111059675,furniture,employed,own,little,rich,0,0.15979557,722.785941,Adult,Low
36,39956.3516,9053.751849,6,0.234076236,0.794243149,education,employed,own,little,moderate,1,0.226591055,1508.958642,Middle,Below_Avg
25,14628.06886,6772.257745,14,0.490315369,2.208567098,car,employed,own,little,rich,0,0.462963212,483.7326961,Young,Low
59,38027.06386,3493.712806,6,-0.05633295,9.746190896,business,unemployed,own,little,moderate,1,0.091874377,582.2854677,Senior,Below_Avg
22,16748.22142,4448.069556,48,0.281288509,0.1934468,education,employed,own,rich,moderate,1,0.265584592,92.66811575,Young,Low
34,11294.47332,4365.210488,18,0.393613981,0.817762298,car,self-employed,own,little,little,0,0.386490841,242.5116938,Adult,Low
41,31636.54693,7362.899401,10,0.142320093,0.668320777,education,employed,own,moderate,little,0,0.232733978,736.2899401,Middle,Below_Avg
57,41998.08127,3664.260822,6,0.033395646,2.579823554,medical,employed,rent,rich,little,1,0.087248291,610.710137,Senior,Below_Avg
22,80334.50323,3596.342554,17,0.196284737,29.02393063,car,employed,own,little,rich,0,0.044767098,211.549562,Young,Above_Avg
53,12090.04139,23742.11721,6,1.951257191,0.951917416,car,self-employed,own,little,little,1,1.963774684,3957.019535,Senior,Low
40,31240.16365,10423.18974,20,0.540764222,0.786092359,furniture,employed,own,moderate,little,1,0.333647091,521.1594869,Middle,Below_Avg
28,17945.58456,2674.50466,6,-0.025033809,12.32879941,education,employed,own,little,little,0,0.149034134,445.7507767,Adult,Low
45,32587.34674,7760.117813,19,0.185919833,10.68749428,car,employed,own,moderate,little,0,0.238132852,408.4272533,Middle,Below_Avg
42,10559.22563,5402.840174,9,0.356942258,0.163857693,medical,employed,rent,rich,little,0,0.511670113,600.3155749,Middle,Low
32,11714.88005,6722.671776,19,0.452915254,6.965707954,education,employed,own,little,rich,0,0.5738575,353.8248303,Adult,Low
40,14943.96156,5485.552296,6,0.284254269,5.327808166,vacation,employed,own,moderate,rich,0,0.36707484,914.2587159,Middle,Low
35,22913.51117,12729.96722,6,0.58709694,7.29950666,furniture,self-employed,rent,quite_rich,little,1,0.555565977,2121.661203,Adult,Low
41,15985.85211,6480.132753,6,0.432049357,3.411060484,vacation,employed,rent,little,moderate,0,0.40536674,1080.022126,Middle,Low
47,30623.62877,4676.611281,9,0.08478348,23.76789766,furniture,employed,own,little,rich,0,0.152712512,519.6234757,Middle,Below_Avg
59,36807.1467,11313.50543,6,0.084592564,0.224186782,car,retired,own,moderate,little,0,0.30737252,1885.584238,Senior,Below_Avg
25,29726.33911,5923.175777,6,0.347026106,1.335291633,medical,employed,free,quite_rich,moderate,0,0.199256819,987.1959628,Young,Below_Avg
65,49483.46339,5416.379398,7,0.080881901,2.525427209,car,unemployed,free,little,little,0,0.109458373,773.7684854,Senior,Below_Avg
18,27116.92403,6318.379727,22,0.121376014,2.987166698,medical,employed,own,little,rich,1,0.233005031,287.1990785,Young,Low
38,11986.68399,4560.15905,15,0.407928489,12.71484471,furniture,employed,own,little,little,0,0.380435411,304.0106033,Middle,Low
47,43551.01362,4951.181898,59,0.134131467,4.104952352,medical,employed,own,little,moderate,1,0.11368695,83.91833726,Middle,Below_Avg
43,16275.59267,3073.721523,10,0.156587014,0.230800855,education,employed,own,little,moderate,0,0.18885466,307.3721523,Middle,Low
32,34724.79451,2694.764847,7,0.09245658,2.620085951,business,employed,own,little,moderate,0,0.077603479,384.9664067,Adult,Below_Avg
37,48381.2252,2210.875104,21,-0.06980602,2.693471981,car,employed,rent,moderate,little,0,0.045696964,105.2797669,Middle,Below_Avg
34,27676.63973,1613.907233,9,0.13430426,16.83266668,furniture,self-employed,own,quite_rich,moderate,0,0.058312976,179.3230259,Adult,Low
32,10424.56786,2431.408774,17,0.133551618,4.571427357,business,employed,own,rich,moderate,0,0.233238328,143.0240456,Adult,Low
50,13917.38305,4275.200891,52,0.246627286,5.048216374,business,employed,rent,rich,little,0,0.307184251,82.21540176,Middle,Low
44,42675.15729,5337.400768,12,0.189950623,6.24577547,car,employed,free,little,moderate,0,0.125070442,444.7833974,Middle,Below_Avg
31,20240.45609,3955.89737,12,0.315840967,7.349234612,furniture,self-employed,own,little,rich,1,0.195445071,329.6581141,Adult,Low
50,22920.495,746.5310483,26,0.191147916,3.580633891,furniture,employed,rent,moderate,rich,0,0.032570459,28.71273263,Middle,Low
43,32190.03489,17320.899,25,0.643662465,1.353759999,car,employed,own,moderate,little,1,0.538082642,692.8359601,Middle,Below_Avg
49,31199.62739,11721.54755,13,0.343287895,10.35918919,furniture,self-employed,own,moderate,little,0,0.375695114,901.6575042,Middle,Below_Avg
47,25321.26679,7020.627503,6,0.123158789,6.586077074,vacation,retired,rent,little,little,0,0.277262096,1170.104584,Middle,Low
30,19844.17544,22606.49511,60,1.279706085,6.771469121,furniture,employed,own,moderate,moderate,1,1.139200526,376.7749184,Adult,Low
33,18838.64788,2248.702599,8,0.256436053,28.3566818,furniture,unemployed,rent,little,rich,0,0.119366454,281.0878248,Adult,Low
48,33824.79568,22250.0625,6,0.590605693,8.110755287,medical,employed,own,moderate,rich,0,0.657803308,3708.34375,Middle,Below_Avg
47,29050.31965,2270.666634,60,0.170282128,8.834887566,car,unemployed,own,little,rich,0,0.078163224,37.8444439,Middle,Below_Avg
39,19367.46741,5949.070931,37,0.273950463,15.12122623,education,self-employed,rent,rich,moderate,1,0.307168243,160.7857008,Middle,Low
41,37837.50769,1773.889975,7,0.197009475,0.819269688,business,unemployed,own,little,moderate,0,0.046881787,253.4128535,Middle,Below_Avg
55,20650.25491,4972.884219,6,0.189328199,3.44306116,business,self-employed,own,quite_rich,little,0,0.240814665,828.8140364,Senior,Low
32,14388.27493,6693.774527,22,0.663089387,4.34425768,business,employed,rent,rich,little,0,0.465224258,304.2624785,Adult,Low
46,15070.80414,4342.683418,7,0.366764125,1.996985746,business,employed,own,rich,rich,0,0.288152071,620.3833454,Middle,Low
37,13502.49257,8700.205763,6,0.824095203,9.144296495,car,employed,own,quite_rich,moderate,1,0.644340719,1450.034294,Middle,Low
37,19221.69738,5319.90944,60,0.230386124,7.186246388,education,employed,rent,little,little,0,0.276765851,88.66515733,Middle,Low
53,40817.33466,3235.918904,15,0.119781015,6.380622486,business,employed,own,moderate,little,0,0.079278055,215.7279269,Senior,Below_Avg
49,14727.21482,3122.999964,25,0.115128467,29.30119864,car,retired,rent,rich,little,0,0.212056387,124.9199986,Middle,Low
49,24203.14544,9402.501201,22,0.472881539,1.501347301,car,employed,free,little,moderate,0,0.388482614,427.3864182,Middle,Low
55,15861.58341,2913.196981,25,0.273567846,6.648762107,vacation,employed,own,moderate,rich,0,0.183663693,116.5278793,Senior,Low
40,19338.35057,10222.25389,42,0.768302484,4.008168161,business,employed,own,little,little,1,0.528600092,243.3869973,Middle,Low
48,10352.4594,13071.23684,12,1.310825385,1.877026204,furniture,self-employed,rent,moderate,little,1,1.262621405,1089.269737,Middle,Low
36,19726.75047,1293.398993,25,0.13797516,0.875261435,medical,employed,own,quite_rich,moderate,0,0.06556574,51.7359597,Middle,Low
43,19993.19631,12165.27803,28,0.561387856,11.31124026,business,employed,rent,moderate,little,1,0.608470894,434.4742153,Middle,Low
38,28858.04162,25548.60918,52,0.939458207,4.524967467,medical,unemployed,own,little,little,1,0.885320269,491.3194072,Middle,Below_Avg
41,24628.02883,6012.542656,22,0.20614502,8.712956529,medical,self-employed,own,quite_rich,little,0,0.244134141,273.2973935,Middle,Low
47,12098.10294,7936.815063,40,0.66762406,3.941081771,furniture,self-employed,own,little,little,1,0.656037984,198.4203766,Middle,Low
30,37876.99149,11266.67192,6,0.314905812,1.24215988,business,self-employed,rent,rich,moderate,0,0.297454245,1877.778654,Adult,Below_Avg
65,24468.73649,3942.6728,6,0.125900546,2.05904202,business,employed,own,quite_rich,rich,0,0.161131034,657.1121333,Senior,Low
27,24323.46396,5686.351898,6,0.240075023,2.402604451,vacation,self-employed,rent,rich,moderate,1,0.233780514,947.7253164,Adult,Low
25,21925.57019,1717.526368,6,0.040804882,18.04753486,business,employed,rent,moderate,moderate,0,0.078334399,286.2543946,Young,Low
53,17002.59531,5491.232579,6,0.284991263,0.028246026,car,employed,own,rich,little,0,0.322964376,915.2054299,Senior,Low
49,24560.65791,7320.90766,6,0.40574104,21.22561274,car,employed,own,moderate,moderate,0,0.298074575,1220.151277,Middle,Low
47,27939.42962,7427.394612,60,0.283380528,19.67687658,car,employed,own,moderate,moderate,0,0.265839164,123.7899102,Middle,Low
47,9196.25996,11525.75965,6,1.288016092,27.79943742,vacation,employed,rent,little,little,0,1.253309465,1920.959942,Middle,Low
39,16824.97353,2644.291005,11,0.011434169,3.23693352,vacation,employed,rent,little,moderate,0,0.157164646,240.3900914,Middle,Low
29,19390.26694,3209.641715,31,0.207874329,16.59471985,furniture,employed,own,rich,little,1,0.165528496,103.5368295,Adult,Low
40,25036.38142,22390.8098,6,0.947373257,2.517588475,education,employed,own,moderate,moderate,1,0.894330911,3731.801633,Middle,Low
31,40000.8308,4357.863969,6,0.069110474,3.580633891,vacation,self-employed,own,moderate,moderate,1,0.108944336,726.3106615,Adult,Below_Avg
51,14974.88274,5767.69056,6,0.593660612,1.27025132,furniture,employed,own,moderate,moderate,1,0.385157644,961.28176,Senior,Low
38,17171.71919,4658.23531,6,0.042350945,14.52911462,car,unemployed,rent,rich,rich,0,0.271273671,776.3725517,Middle,Low
30,17047.05848,2546.958902,58,0.227844244,0.069301526,furniture,employed,own,rich,rich,0,0.14940753,43.91308452,Adult,Low
36,14753.5086,18012.53834,35,1.292179103,3.948225817,medical,self-employed,own,little,rich,1,1.220898623,514.6439525,Middle,Low
44,18516.30089,3222.261981,38,0.22818128,0.393060597,business,self-employed,rent,little,rich,1,0.174022987,84.79636792,Middle,Low
33,32383.39628,1994.545694,36,0.079212886,1.687139515,furniture,retired,own,little,little,0,0.061591616,55.40404705,Adult,Below_Avg
30,13004.90993,3426.887789,6,0.318575162,0.46108552,car,employed,own,moderate,little,0,0.26350723,571.1479649,Adult,Low
42,27279.94778,990.9213814,27,0.123141715,9.8137576,education,employed,own,little,little,0,0.036324167,36.7007919,Middle,Low
42,9405.49042,2918.923106,23,0.237753709,4.471065111,vacation,employed,rent,rich,little,0,0.310342468,126.9097003,Middle,Low
33,16636.11148,2265.378476,46,0.166091917,11.61937388,business,employed,own,little,little,0,0.136172355,49.24735818,Adult,Low
34,18680.87122,8054.151121,6,0.412812614,5.829423911,furniture,employed,own,little,rich,0,0.431144299,1342.35852,Adult,Low
42,50890.41307,2867.708645,9,-0.053026175,17.7073224,car,self-employed,own,rich,moderate,0,0.056350666,318.6342939,Middle,Below_Avg
22,19198.7192,9999.027812,6,0.592534439,3.565501174,medical,employed,own,little,moderate,0,0.520817441,1666.504635,Young,Low
23,7327.416399,15044.79246,6,1.996783216,5.090379646,car,employed,own,moderate,little,1,2.053219258,2507.46541,Young,Low
